299.6000061,2018-01-31T15:25:33.791,611
299.6000061,2018-01-31T15:25:33.832,612
299.7000122,2018-01-31T15:25:33.873,613
299.7000122,2018-01-31T15:25:33.914,614
300.1000061,2018-01-31T15:25:33.956,615
300.2000122,2018-01-31T15:25:33.997,616
300.3000183,2018-01-31T15:25:34.038,617
300.3999939,2018-01-31T15:25:34.079,618
300.3999939,2018-01-31T15:25:34.121,619
300.8000183,2018-01-31T15:25:34.162,620
302,2018-01-31T15:25:34.203,621
302.3999939,2018-01-31T15:25:34.244,622
302.7000122,2018-01-31T15:25:34.286,623
302.7000122,2018-01-31T15:25:34.327,624
302.7000122,2018-01-31T15:25:34.368,625
