pF,time,sample
284.399993896484,2018-02-05T20:33:15.712,408
284.100006103516,2018-02-05T20:33:15.754,409
283.899993896484,2018-02-05T20:33:15.795,410
283.600006103516,2018-02-05T20:33:15.836,411
283.5,2018-02-05T20:33:15.878,412
283.0,2018-02-05T20:33:15.919,413
282.399993896484,2018-02-05T20:33:15.960,414
282.100006103516,2018-02-05T20:33:16.001,415
281.700012207031,2018-02-05T20:33:16.043,416
281.399993896484,2018-02-05T20:33:16.084,417
281.300018310547,2018-02-05T20:33:16.125,418
280.899993896484,2018-02-05T20:33:16.166,419
280.700012207031,2018-02-05T20:33:16.208,420
280.700012207031,2018-02-05T20:33:16.249,421
280.300018310547,2018-02-05T20:33:16.290,422
280.300018310547,2018-02-05T20:33:16.331,423
280.300018310547,2018-02-05T20:33:16.373,424
280.200012207031,2018-02-05T20:33:16.414,425
280.100006103516,2018-02-05T20:33:16.455,426
280.100006103516,2018-02-05T20:33:16.496,427
279.800018310547,2018-02-05T20:33:16.538,428
279.200012207031,2018-02-05T20:33:16.579,429
279.100006103516,2018-02-05T20:33:16.620,430
278.899993896484,2018-02-05T20:33:16.661,431
278.899993896484,2018-02-05T20:33:16.703,432
278.5,2018-02-05T20:33:16.744,433
278.5,2018-02-05T20:33:16.785,434
278.5,2018-02-05T20:33:16.827,435
278.5,2018-02-05T20:33:16.868,436
278.5,2018-02-05T20:33:16.909,437
278.100006103516,2018-02-05T20:33:16.950,438
278.100006103516,2018-02-05T20:33:16.991,439
278.100006103516,2018-02-05T20:33:17.033,440
278.200012207031,2018-02-05T20:33:17.074,441
278.200012207031,2018-02-05T20:33:17.115,442
278.200012207031,2018-02-05T20:33:17.156,443
278.0,2018-02-05T20:33:17.198,444
278.0,2018-02-05T20:33:17.239,445
278.100006103516,2018-02-05T20:33:17.280,446
278.100006103516,2018-02-05T20:33:17.321,447
277.899993896484,2018-02-05T20:33:17.363,448
277.800018310547,2018-02-05T20:33:17.404,449
277.600006103516,2018-02-05T20:33:17.445,450
277.600006103516,2018-02-05T20:33:17.486,451
277.5,2018-02-05T20:33:17.528,452
277.5,2018-02-05T20:33:17.569,453
277.5,2018-02-05T20:33:17.610,454
277.800018310547,2018-02-05T20:33:17.651,455
277.800018310547,2018-02-05T20:33:17.693,456
277.399993896484,2018-02-05T20:33:17.734,457
277.399993896484,2018-02-05T20:33:17.775,458
277.899993896484,2018-02-05T20:33:17.816,459
278.0,2018-02-05T20:33:17.858,460
278.0,2018-02-05T20:33:17.899,461
278.0,2018-02-05T20:33:17.940,462
278.200012207031,2018-02-05T20:33:17.981,463
278.5,2018-02-05T20:33:18.023,464
278.600006103516,2018-02-05T20:33:18.064,465
278.700012207031,2018-02-05T20:33:18.105,466
278.800018310547,2018-02-05T20:33:18.147,467
279.100006103516,2018-02-05T20:33:18.188,468
279.600006103516,2018-02-05T20:33:18.229,469
279.700012207031,2018-02-05T20:33:18.270,470
280.200012207031,2018-02-05T20:33:18.311,471
280.399993896484,2018-02-05T20:33:18.353,472
280.899993896484,2018-02-05T20:33:18.394,473
281.300018310547,2018-02-05T20:33:18.435,474
281.5,2018-02-05T20:33:18.477,475
281.600006103516,2018-02-05T20:33:18.518,476
281.800018310547,2018-02-05T20:33:18.559,477
281.899993896484,2018-02-05T20:33:18.600,478
282.800018310547,2018-02-05T20:33:18.641,479
282.899993896484,2018-02-05T20:33:18.683,480
283.200012207031,2018-02-05T20:33:18.724,481
283.600006103516,2018-02-05T20:33:18.765,482
283.800018310547,2018-02-05T20:33:18.807,483
284.200012207031,2018-02-05T20:33:18.848,484
284.399993896484,2018-02-05T20:33:18.889,485
284.5,2018-02-05T20:33:18.930,486
284.600006103516,2018-02-05T20:33:18.972,487
284.899993896484,2018-02-05T20:33:19.013,488
285.0,2018-02-05T20:33:19.054,489
285.100006103516,2018-02-05T20:33:19.096,490
285.100006103516,2018-02-05T20:33:19.137,491
284.899993896484,2018-02-05T20:33:19.178,492
284.899993896484,2018-02-05T20:33:19.219,493
284.800018310547,2018-02-05T20:33:19.260,494
284.700012207031,2018-02-05T20:33:19.302,495
284.399993896484,2018-02-05T20:33:19.343,496
284.200012207031,2018-02-05T20:33:19.384,497
283.800018310547,2018-02-05T20:33:19.425,498
283.700012207031,2018-02-05T20:33:19.467,499
283.200012207031,2018-02-05T20:33:19.508,500
283.200012207031,2018-02-05T20:33:19.549,501
282.700012207031,2018-02-05T20:33:19.590,502
282.200012207031,2018-02-05T20:33:19.632,503
281.700012207031,2018-02-05T20:33:19.673,504
281.200012207031,2018-02-05T20:33:19.714,505
281.200012207031,2018-02-05T20:33:19.756,506
280.899993896484,2018-02-05T20:33:19.838,507
280.600006103516,2018-02-05T20:33:19.838,508
280.100006103516,2018-02-05T20:33:19.879,509
280.100006103516,2018-02-05T20:33:19.921,510
280.100006103516,2018-02-05T20:33:19.962,511
280.100006103516,2018-02-05T20:33:20.003,512
280.300018310547,2018-02-05T20:33:20.044,513
280.5,2018-02-05T20:33:20.085,514
280.600006103516,2018-02-05T20:33:20.127,515
281.399993896484,2018-02-05T20:33:20.168,516
282.0,2018-02-05T20:33:20.209,517
282.800018310547,2018-02-05T20:33:20.250,518
283.0,2018-02-05T20:33:20.292,519
283.0,2018-02-05T20:33:20.333,520
282.600006103516,2018-02-05T20:33:20.374,521
281.700012207031,2018-02-05T20:33:20.415,522
281.100006103516,2018-02-05T20:33:20.457,523
280.0,2018-02-05T20:33:20.498,524
279.200012207031,2018-02-05T20:33:20.539,525
278.300018310547,2018-02-05T20:33:20.580,526
278.0,2018-02-05T20:33:20.622,527
277.899993896484,2018-02-05T20:33:20.663,528
277.700012207031,2018-02-05T20:33:20.704,529
276.899993896484,2018-02-05T20:33:20.746,530
276.5,2018-02-05T20:33:20.787,531
275.600006103516,2018-02-05T20:33:20.828,532
275.200012207031,2018-02-05T20:33:20.869,533
275.100006103516,2018-02-05T20:33:20.910,534
275.0,2018-02-05T20:33:20.952,535
274.899993896484,2018-02-05T20:33:20.993,536
274.899993896484,2018-02-05T20:33:21.034,537
275.399993896484,2018-02-05T20:33:21.076,538
275.800018310547,2018-02-05T20:33:21.117,539
276.300018310547,2018-02-05T20:33:21.158,540
277.0,2018-02-05T20:33:21.200,541
278.200012207031,2018-02-05T20:33:21.241,542
278.600006103516,2018-02-05T20:33:21.282,543
279.0,2018-02-05T20:33:21.323,544
279.700012207031,2018-02-05T20:33:21.364,545
280.5,2018-02-05T20:33:21.406,546
281.200012207031,2018-02-05T20:33:21.447,547
281.5,2018-02-05T20:33:21.488,548
281.800018310547,2018-02-05T20:33:21.529,549
282.399993896484,2018-02-05T20:33:21.612,550
282.800018310547,2018-02-05T20:33:21.612,551
283.0,2018-02-05T20:33:21.653,552
282.800018310547,2018-02-05T20:33:21.695,553
283.0,2018-02-05T20:33:21.735,554
283.399993896484,2018-02-05T20:33:21.777,555
283.899993896484,2018-02-05T20:33:21.818,556
284.100006103516,2018-02-05T20:33:21.859,557
284.5,2018-02-05T20:33:21.900,558
285.200012207031,2018-02-05T20:33:21.942,559
285.800018310547,2018-02-05T20:33:21.983,560
286.399993896484,2018-02-05T20:33:22.024,561
286.800018310547,2018-02-05T20:33:22.066,562
286.800018310547,2018-02-05T20:33:22.107,563
286.800018310547,2018-02-05T20:33:22.189,564
286.800018310547,2018-02-05T20:33:22.190,565
286.800018310547,2018-02-05T20:33:22.231,566
286.899993896484,2018-02-05T20:33:22.272,567
286.5,2018-02-05T20:33:22.313,568
286.5,2018-02-05T20:33:22.354,569
285.399993896484,2018-02-05T20:33:22.396,570
285.0,2018-02-05T20:33:22.437,571
283.700012207031,2018-02-05T20:33:22.478,572
283.200012207031,2018-02-05T20:33:22.519,573
282.700012207031,2018-02-05T20:33:22.561,574
282.300018310547,2018-02-05T20:33:22.602,575
282.0,2018-02-05T20:33:22.643,576
281.5,2018-02-05T20:33:22.684,577
281.399993896484,2018-02-05T20:33:22.725,578
281.0,2018-02-05T20:33:22.767,579
280.800018310547,2018-02-05T20:33:22.808,580
280.800018310547,2018-02-05T20:33:22.849,581
281.0,2018-02-05T20:33:22.891,582
281.0,2018-02-05T20:33:22.932,583
280.700012207031,2018-02-05T20:33:22.973,584
280.600006103516,2018-02-05T20:33:23.014,585
280.200012207031,2018-02-05T20:33:23.056,586
279.899993896484,2018-02-05T20:33:23.097,587
279.600006103516,2018-02-05T20:33:23.138,588
279.5,2018-02-05T20:33:23.179,589
279.100006103516,2018-02-05T20:33:23.221,590
278.899993896484,2018-02-05T20:33:23.262,591
278.700012207031,2018-02-05T20:33:23.303,592
278.700012207031,2018-02-05T20:33:23.345,593
278.100006103516,2018-02-05T20:33:23.386,594
278.100006103516,2018-02-05T20:33:23.427,595
278.0,2018-02-05T20:33:23.468,596
277.899993896484,2018-02-05T20:33:23.509,597
